276.0,2021-04-12 01:11:41.516808
293.0,2021-04-12 01:11:41.782389
285.5,2021-04-12 01:11:42.044248
299.0,2021-04-12 01:11:42.383463
308.5,2021-04-12 01:11:42.643969
282.0,2021-04-12 01:11:42.935779
657.5,2021-04-12 01:11:43.191295
505.0,2021-04-12 01:11:43.505706
460.0,2021-04-12 01:11:43.778236
410.5,2021-04-12 01:11:44.036427
370.0,2021-04-12 01:11:44.308101
404.0,2021-04-12 01:11:44.578610
276.5,2021-04-12 01:11:44.844447
499.0,2021-04-12 01:11:45.094179
623.5,2021-04-12 01:11:45.390558
669.5,2021-04-12 01:11:45.691364
724.0,2021-04-12 01:11:45.950993
109.5,2021-04-12 01:11:46.241316
816.0,2021-04-12 01:11:46.313808
345.5,2021-04-12 01:11:46.587358
1277.0,2021-04-12 01:11:46.654061
367.5,2021-04-12 01:11:46.919892
1304.0,2021-04-12 01:11:47.006256
252.0,2021-04-12 01:11:47.291048
1113.0,2021-04-12 01:11:47.365034
2071.5,2021-04-12 01:11:47.687282
12987.5,2021-04-12 01:11:48.991843
129.0,2021-04-12 01:11:49.044577
684.5,2021-04-12 01:11:49.108972
712.5,2021-04-12 01:11:49.371988
1648.0,2021-04-12 01:11:49.677288
1643.5,2021-04-12 01:11:49.973427
789.0,2021-04-12 01:11:50.246825
1529.5,2021-04-12 01:11:50.294689
348.5,2021-04-12 01:11:50.550385
1095.0,2021-04-12 01:11:50.638642
286.5,2021-04-12 01:11:50.884649
1023.0,2021-04-12 01:11:50.958603
596.5,2021-04-12 01:11:51.220687
732.0,2021-04-12 01:11:51.502484
739.0,2021-04-12 01:11:51.808168
733.0,2021-04-12 01:11:52.083592
763.5,2021-04-12 01:11:52.385803
726.5,2021-04-12 01:11:52.673221
690.0,2021-04-12 01:11:52.943682
721.0,2021-04-12 01:11:53.291786
530.0,2021-04-12 01:11:53.573929
292.5,2021-04-12 01:11:53.627727
558.0,2021-04-12 01:11:53.883125
268.0,2021-04-12 01:11:53.927230
600.5,2021-04-12 01:11:54.220912
739.0,2021-04-12 01:11:54.498974
432.0,2021-04-12 01:11:54.795354
247.5,2021-04-12 01:11:54.846398
445.0,2021-04-12 01:11:55.101494
173.0,2021-04-12 01:11:55.151114
526.0,2021-04-12 01:11:55.403362
550.0,2021-04-12 01:11:55.681131
552.5,2021-04-12 01:11:55.947565
558.5,2021-04-12 01:11:56.252988
536.5,2021-04-12 01:11:56.568105
582.5,2021-04-12 01:11:56.832630
547.5,2021-04-12 01:11:57.120859
428.5,2021-04-12 01:11:57.393257
129.0,2021-04-12 01:11:57.449750
553.0,2021-04-12 01:11:57.735268
399.5,2021-04-12 01:11:57.994698
487.0,2021-04-12 01:11:58.261815
147.0,2021-04-12 01:11:58.310245
298.0,2021-04-12 01:11:58.567394
243.0,2021-04-12 01:11:58.860402
14115.5,2021-04-12 01:11:59.161558
194.0,2021-04-12 01:11:59.939603
1398.0,2021-04-12 02:36:02.261367
4380.0,2021-04-12 02:36:04.354609
1314.5,2021-04-12 02:36:09.360724
1484.5,2021-04-12 02:36:09.652242
1094.5,2021-04-12 02:36:09.907481
1802.5,2021-04-12 02:36:12.992828
1637.0,2021-04-12 02:36:13.274879
1629.0,2021-04-12 02:36:13.543659
1681.0,2021-04-12 02:36:13.842873
2117.0,2021-04-12 02:36:14.105800
2497.5,2021-04-12 02:36:14.415477
2653.0,2021-04-12 02:36:14.746640
2383.5,2021-04-12 02:36:15.027482
1934.5,2021-04-12 02:36:15.287593
1718.0,2021-04-12 02:36:15.569469
1939.0,2021-04-12 02:36:15.828013
2052.0,2021-04-12 02:36:16.170946
2033.0,2021-04-12 02:36:16.468533
1837.5,2021-04-12 02:36:16.768598
1718.5,2021-04-12 02:36:17.042872
1579.5,2021-04-12 02:36:17.325494
1575.0,2021-04-12 02:36:17.619881
1614.0,2021-04-12 02:36:17.932158
1648.0,2021-04-12 02:36:18.220607
1645.5,2021-04-12 02:36:18.509535
1665.5,2021-04-12 02:36:18.770479
1591.0,2021-04-12 02:36:19.036108
1468.0,2021-04-12 02:36:19.361130
1515.5,2021-04-12 02:36:19.679121
1388.0,2021-04-12 02:36:19.958317
1281.5,2021-04-12 02:36:20.217359
1418.0,2021-04-12 02:36:20.532816
1423.0,2021-04-12 02:36:20.811716
1622.5,2021-04-12 02:36:21.113800
1369.0,2021-04-12 02:36:21.421895
1345.0,2021-04-12 02:36:21.703911
1400.5,2021-04-12 02:36:21.953498
1518.0,2021-04-12 02:36:22.259793
1509.5,2021-04-12 02:36:22.515406
1446.0,2021-04-12 02:36:22.841649
1677.0,2021-04-12 02:36:23.133905
1690.5,2021-04-12 02:36:23.408781
1837.5,2021-04-12 02:36:23.705637
1270.5,2021-04-12 02:36:23.982814
1651.5,2021-04-12 02:36:24.256620
1296.0,2021-04-12 02:36:24.574037
1460.5,2021-04-12 02:36:24.873461
1526.5,2021-04-12 02:36:25.163395
1400.5,2021-04-12 02:36:25.452292
1269.0,2021-04-12 02:36:25.707389
1362.0,2021-04-12 02:36:26.009384
1457.5,2021-04-12 02:36:26.303733
1151.0,2021-04-12 02:36:26.628662
1395.5,2021-04-12 02:36:26.885405
1715.5,2021-04-12 02:36:27.163856
1305.5,2021-04-12 02:36:27.439285
1434.5,2021-04-12 02:36:27.745670
1704.5,2021-04-12 02:36:28.070729
1641.0,2021-04-12 02:36:28.371146
1777.5,2021-04-12 02:36:28.647126
1643.5,2021-04-12 02:36:28.935097
1251.0,2021-04-12 02:36:29.229408
661.0,2021-04-12 02:36:29.564825
596.5,2021-04-12 02:36:29.866759
503.5,2021-04-12 02:36:30.230943
146.0,2021-04-12 02:36:30.874334
241.5,2021-04-12 02:36:31.191968
498.5,2021-04-12 02:36:31.482461
772.0,2021-04-12 02:36:31.767315
741.0,2021-04-12 02:36:32.064973
679.0,2021-04-12 02:36:32.323379
2502.0,2021-04-12 02:36:35.162289
2606.5,2021-04-12 02:36:35.446007
2931.0,2021-04-12 02:36:35.726774
3053.5,2021-04-12 02:36:36.870360
2233.0,2021-04-12 02:36:37.183531
2163.5,2021-04-12 02:36:37.454619
14330.5,2021-04-12 02:36:40.151798
16171.0,2021-04-12 02:36:45.032311
13102.5,2021-04-12 02:36:45.434357
1270.5,2021-04-12 02:36:46.105191
1952.0,2021-04-12 02:36:46.439648
2590.5,2021-04-12 02:36:46.725444
2364.5,2021-04-12 02:36:47.030676
15470.5,2021-04-12 02:36:47.454255
15596.5,2021-04-12 02:36:47.915061
15171.0,2021-04-12 02:36:48.387737
15889.0,2021-04-12 02:36:48.825991
16071.5,2021-04-12 02:36:49.216135
1668.0,2021-04-12 02:36:49.939969
129.0,2021-04-12 02:36:50.781680
601.5,2021-04-12 02:36:51.064649
15302.0,2021-04-12 02:36:53.453957
2668.5,2021-04-12 02:36:57.784012
2914.5,2021-04-12 02:36:58.087249
2810.0,2021-04-12 02:36:58.397542
2308.5,2021-04-12 02:36:58.684296
2379.5,2021-04-12 02:36:58.943004
1686.0,2021-04-12 02:36:59.644678
1470.0,2021-04-12 02:36:59.947403
1795.5,2021-04-12 02:37:00.335031
1598.0,2021-04-12 02:37:00.599640
2020.5,2021-04-12 02:37:00.853379
2018.5,2021-04-12 02:37:01.173079
1870.0,2021-04-12 02:37:01.542194
1839.5,2021-04-12 02:37:01.860100
1853.5,2021-04-12 02:37:02.141031
1848.5,2021-04-12 02:37:02.396043
1853.0,2021-04-12 02:37:02.695954
1866.5,2021-04-12 02:37:02.944148
1906.5,2021-04-12 02:37:03.157021
1926.5,2021-04-12 02:37:03.466042
1774.0,2021-04-12 02:37:05.223488
1591.5,2021-04-12 02:37:05.498982
1746.0,2021-04-12 02:37:05.777257
14748.0,2021-04-12 02:37:07.281312
3364.5,2021-04-12 02:37:12.342505
2661.5,2021-04-12 02:37:12.613735
2018.5,2021-04-12 02:37:12.910859
3685.0,2021-04-12 02:37:13.212545
3645.5,2021-04-12 02:37:13.530358
3509.0,2021-04-12 02:37:13.806359
3497.5,2021-04-12 02:37:14.055986
3455.0,2021-04-12 02:37:14.350574
3330.5,2021-04-12 02:37:14.636486
3334.5,2021-04-12 02:37:14.956571
2734.5,2021-04-12 02:37:15.257068
1905.0,2021-04-12 02:37:15.520117
1642.0,2021-04-12 02:37:15.799442
1465.0,2021-04-12 02:37:16.089764
1251.0,2021-04-12 02:37:16.373059
1153.5,2021-04-12 02:37:16.682802
1138.0,2021-04-12 02:37:16.969240
1105.0,2021-04-12 02:37:17.245628
1058.5,2021-04-12 02:37:17.527729
987.5,2021-04-12 02:37:17.809363
920.0,2021-04-12 02:37:18.097056
887.5,2021-04-12 02:37:18.392054
871.5,2021-04-12 02:37:18.657853
869.0,2021-04-12 02:37:18.950150
886.0,2021-04-12 02:37:19.233824
920.0,2021-04-12 02:37:19.519736
941.5,2021-04-12 02:37:19.819007
1037.0,2021-04-12 02:37:20.085759
1054.5,2021-04-12 02:37:20.367491
1056.0,2021-04-12 02:37:20.668279
1135.5,2021-04-12 02:37:20.956954
1171.5,2021-04-12 02:37:21.213217
1311.0,2021-04-12 02:37:21.500895
1524.5,2021-04-12 02:37:21.757550
2702.0,2021-04-12 02:37:22.589916
2677.5,2021-04-12 02:37:22.870234
2904.5,2021-04-12 02:37:23.163863
2930.0,2021-04-12 02:37:23.471639
2730.5,2021-04-12 02:37:23.761482
3780.5,2021-04-12 02:37:26.981072
2783.0,2021-04-12 02:37:27.241675
2089.5,2021-04-12 02:37:27.522509
1906.0,2021-04-12 02:37:27.782038
1554.5,2021-04-12 02:37:28.070483
1345.5,2021-04-12 02:37:29.053810
1498.5,2021-04-12 02:37:29.354877
3458.5,2021-04-12 02:37:31.762152
16378.0,2021-04-12 02:37:32.112444
1080.0,2021-04-12 02:37:32.403777
14706.0,2021-04-12 02:37:33.842852
799.5,2021-04-12 02:37:34.756041
16311.5,2021-04-12 02:37:36.182490
817.5,2021-04-12 02:37:36.473555
16374.0,2021-04-12 02:37:37.814080
4311.5,2021-04-12 02:37:38.076343
16039.0,2021-04-12 02:37:39.560882
16302.0,2021-04-12 02:37:39.863921
16265.0,2021-04-12 02:37:40.176397
103.5,2021-04-12 02:37:42.097838
2240.5,2021-04-12 02:37:42.364798
2188.0,2021-04-12 02:37:42.636432
1905.5,2021-04-12 02:37:42.904459
1627.0,2021-04-12 02:37:43.207323
1624.0,2021-04-12 02:37:43.516981
1478.5,2021-04-12 02:37:43.974095
1457.5,2021-04-12 02:37:44.264637
1482.0,2021-04-12 02:37:44.544093
1541.5,2021-04-12 02:37:44.849914
1502.0,2021-04-12 02:37:45.139115
1434.0,2021-04-12 02:37:45.444024
1417.0,2021-04-12 02:37:45.729638
1719.0,2021-04-12 02:37:46.876048
1774.5,2021-04-12 02:37:47.180247
1705.5,2021-04-12 02:37:47.437169
1757.5,2021-04-12 02:37:48.089507
1660.0,2021-04-12 02:37:48.381349
1649.0,2021-04-12 02:37:48.675960
1636.5,2021-04-12 02:37:48.959746
1647.0,2021-04-12 02:37:49.219878
1669.0,2021-04-12 02:37:49.510227
1662.0,2021-04-12 02:37:49.786078
1668.0,2021-04-12 02:37:50.080994
1672.0,2021-04-12 02:37:50.375495
1661.5,2021-04-12 02:37:50.679188
1662.0,2021-04-12 02:37:50.965803
1658.5,2021-04-12 02:37:51.236451
1638.5,2021-04-12 02:37:51.513016
1631.0,2021-04-12 02:37:51.818041
1640.0,2021-04-12 02:37:52.106287
1636.0,2021-04-12 02:37:52.420527
1631.0,2021-04-12 02:37:52.665606
1634.0,2021-04-12 02:37:52.954843
1643.5,2021-04-12 02:37:53.215376
1644.5,2021-04-12 02:37:53.537297
1642.5,2021-04-12 02:37:53.857182
1629.0,2021-04-12 02:37:54.126636
1642.5,2021-04-12 02:37:54.412136
1637.0,2021-04-12 02:37:54.680064
1647.5,2021-04-12 02:37:54.964409
1639.0,2021-04-12 02:37:55.270455
1647.5,2021-04-12 02:37:55.565933
1636.5,2021-04-12 02:37:55.833272
1647.0,2021-04-12 02:37:56.103524
1647.0,2021-04-12 02:37:56.385590
1642.5,2021-04-12 02:37:56.674336
1635.0,2021-04-12 02:37:56.986953
1641.0,2021-04-12 02:37:57.273445
1621.5,2021-04-12 02:37:57.535944
1632.0,2021-04-12 02:37:57.806184
1579.0,2021-04-12 02:37:58.092643
1533.0,2021-04-12 02:37:58.387085
1284.0,2021-04-12 02:37:58.710188
1134.5,2021-04-12 02:37:58.977150
877.5,2021-04-12 02:37:59.265590
818.0,2021-04-12 02:37:59.562432
762.0,2021-04-12 02:37:59.840636
705.5,2021-04-12 02:38:00.134295
699.0,2021-04-12 02:38:00.437334
727.5,2021-04-12 02:38:00.777602
553.5,2021-04-12 02:38:01.111174
526.5,2021-04-12 02:38:01.443110
502.0,2021-04-12 02:38:01.751900
510.5,2021-04-12 02:38:02.080139
513.0,2021-04-12 02:38:02.337208
619.5,2021-04-12 02:38:02.633038
765.0,2021-04-12 02:38:02.905573
879.0,2021-04-12 02:38:03.181573
951.0,2021-04-12 02:38:03.482152
1222.0,2021-04-12 02:38:03.774129
1272.5,2021-04-12 02:38:04.072112
111.0,2021-04-12 02:38:08.153888
569.5,2021-04-12 02:38:08.441842
3452.0,2021-04-12 02:38:11.576932
4035.5,2021-04-12 02:38:11.892276
15201.5,2021-04-12 02:38:12.216011
15784.0,2021-04-12 02:38:12.617190
16333.0,2021-04-12 02:38:14.127777
16163.5,2021-04-12 02:38:14.372834
16205.5,2021-04-12 02:38:14.680045
15635.5,2021-04-12 02:38:14.958995
15824.5,2021-04-12 02:38:15.801486
2350.0,2021-04-12 02:38:16.204164
15854.5,2021-04-12 02:38:16.626449
14754.5,2021-04-12 02:38:16.966741
14657.0,2021-04-12 02:38:17.303395
2859.0,2021-04-12 02:38:17.945583
2663.0,2021-04-12 02:38:18.228581
2065.5,2021-04-12 02:38:18.512346
2067.5,2021-04-12 02:38:18.804121
1805.5,2021-04-12 02:38:19.102287
1803.0,2021-04-12 02:38:19.356981
1785.0,2021-04-12 02:38:19.643899
1872.0,2021-04-12 02:38:19.934757
1796.0,2021-04-12 02:38:20.227066
1867.0,2021-04-12 02:38:20.522648
2143.5,2021-04-12 02:38:20.819031
2263.5,2021-04-12 02:38:21.109363
2217.0,2021-04-12 02:38:21.373049
2035.5,2021-04-12 02:38:21.656251
1631.5,2021-04-12 02:38:21.976996
1276.5,2021-04-12 02:38:22.256394
617.0,2021-04-12 02:38:22.585045
1774.5,2021-04-12 02:38:22.849591
2057.0,2021-04-12 02:38:23.121949
1626.0,2021-04-12 02:38:23.393204
1248.5,2021-04-12 02:38:23.656884
1658.5,2021-04-12 02:38:23.977595
1411.5,2021-04-12 02:38:24.286400
2860.0,2021-04-12 02:38:24.573261
2800.0,2021-04-12 02:38:24.839988
2554.0,2021-04-12 02:38:25.106801
2188.5,2021-04-12 02:38:25.415268
1804.0,2021-04-12 02:38:25.785164
1409.0,2021-04-12 02:38:26.064642
1466.5,2021-04-12 02:38:26.330849
1105.5,2021-04-12 02:38:26.604515
1365.0,2021-04-12 02:38:26.903169
3041.0,2021-04-12 02:38:27.210825
3198.5,2021-04-12 02:38:27.900169
1923.0,2021-04-12 02:38:28.177266
1660.5,2021-04-12 02:38:28.477067
1500.5,2021-04-12 02:38:28.785370
1429.0,2021-04-12 02:38:29.084795
1788.0,2021-04-12 02:38:29.390948
1876.5,2021-04-12 02:38:29.681778
2229.0,2021-04-12 02:38:29.945389
2517.5,2021-04-12 02:38:30.251512
2459.5,2021-04-12 02:38:30.553859
2815.0,2021-04-12 02:38:30.861264
2874.0,2021-04-12 02:38:31.242182
2708.0,2021-04-12 02:38:31.519277
2348.0,2021-04-12 02:38:31.805636
1844.5,2021-04-12 02:38:32.106039
1964.0,2021-04-12 02:38:32.402200
2127.0,2021-04-12 02:38:32.692369
2103.5,2021-04-12 02:38:32.962473
2151.0,2021-04-12 02:38:33.232207
2277.0,2021-04-12 02:38:33.517022
2543.5,2021-04-12 02:38:33.817384
3349.5,2021-04-12 02:38:34.087199
3411.0,2021-04-12 02:38:34.389306
3477.5,2021-04-12 02:38:34.673748
3444.5,2021-04-12 02:38:34.935091
3486.0,2021-04-12 02:38:35.242620
2838.5,2021-04-12 02:38:35.554564
1918.5,2021-04-12 02:38:35.892789
15830.0,2021-04-12 02:38:42.130464
15497.5,2021-04-12 02:38:42.437414
14961.5,2021-04-12 02:38:42.897125
15476.5,2021-04-12 02:38:43.702139
3005.5,2021-04-12 02:38:44.553537
2605.0,2021-04-12 02:38:44.844175
1977.5,2021-04-12 02:38:45.139151
2287.0,2021-04-12 02:38:45.427427
2450.5,2021-04-12 02:38:45.727696
2498.0,2021-04-12 02:38:46.024679
2525.0,2021-04-12 02:38:46.271002
2556.0,2021-04-12 02:38:46.583969
2607.0,2021-04-12 02:38:46.853929
2611.0,2021-04-12 02:38:47.154238
2623.5,2021-04-12 02:38:47.437234
2610.5,2021-04-12 02:38:47.716042
2560.5,2021-04-12 02:38:47.945074
2566.5,2021-04-12 02:38:48.260354
2561.5,2021-04-12 02:38:48.496401
2568.0,2021-04-12 02:38:48.802736
2551.5,2021-04-12 02:38:49.066404
2581.0,2021-04-12 02:38:49.313698
2610.5,2021-04-12 02:38:49.613017
2468.0,2021-04-12 02:38:49.883208
2553.0,2021-04-12 02:38:50.346731
1993.0,2021-04-12 02:38:50.659468
1687.5,2021-04-12 02:38:50.946399
1362.5,2021-04-12 02:38:51.238178
1070.0,2021-04-12 02:38:51.525290
992.0,2021-04-12 02:38:51.796558
992.5,2021-04-12 02:38:52.083147
943.0,2021-04-12 02:38:52.411394
935.0,2021-04-12 02:38:52.710040
926.5,2021-04-12 02:38:52.985802
893.0,2021-04-12 02:38:53.259068
790.5,2021-04-12 02:38:53.524930
654.5,2021-04-12 02:38:53.774311
561.5,2021-04-12 02:38:54.106433
530.5,2021-04-12 02:38:54.403811
558.5,2021-04-12 02:38:54.673843
565.5,2021-04-12 02:38:54.915934
607.0,2021-04-12 02:38:55.176999
634.0,2021-04-12 02:38:55.472742
628.5,2021-04-12 02:38:55.809746
621.0,2021-04-12 02:38:56.083697
638.0,2021-04-12 02:38:56.392852
650.5,2021-04-12 02:38:56.657363
650.0,2021-04-12 02:38:56.943935
659.5,2021-04-12 02:38:57.250374
662.5,2021-04-12 02:38:57.486128
673.0,2021-04-12 02:38:57.714292
675.0,2021-04-12 02:38:58.015344
681.5,2021-04-12 02:38:58.275395
693.0,2021-04-12 02:38:58.561269
681.5,2021-04-12 02:38:58.852517
688.0,2021-04-12 02:38:59.164625
689.5,2021-04-12 02:38:59.471599
687.5,2021-04-12 02:38:59.742446
693.5,2021-04-12 02:39:00.024641
701.5,2021-04-12 02:39:00.311712
707.0,2021-04-12 02:39:00.594351
713.5,2021-04-12 02:39:00.912022
711.5,2021-04-12 02:39:01.206408
712.5,2021-04-12 02:39:01.642344
780.5,2021-04-12 02:39:01.907479
931.5,2021-04-12 02:39:02.206277
1055.5,2021-04-12 02:39:02.502482
1193.0,2021-04-12 02:39:02.789500
1244.5,2021-04-12 02:39:03.071197
1295.0,2021-04-12 02:39:03.343620
1287.0,2021-04-12 02:39:04.664924
1219.5,2021-04-12 02:39:04.930381
1199.0,2021-04-12 02:39:05.213714
1193.0,2021-04-12 02:39:05.474352
1191.5,2021-04-12 02:39:05.800328
7866.5,2021-04-12 02:39:09.688307
361.5,2021-04-12 02:39:09.740946
855.0,2021-04-12 03:11:36.444093
196.0,2021-04-12 03:11:41.923630
7631.0,2021-04-12 03:11:46.004514
61035.0,2021-04-12 03:11:49.291301
65390.0,2021-04-12 03:11:51.720824
55477.5,2021-04-12 03:11:52.535154
7705.0,2021-04-12 03:11:53.329245
8248.0,2021-04-12 03:11:53.811697
7547.0,2021-04-12 03:11:54.254584
7746.0,2021-04-12 03:11:54.795182
7859.5,2021-04-12 03:11:55.297478
7770.0,2021-04-12 03:11:55.749920
62971.5,2021-04-12 03:11:56.858527
105.0,2021-04-12 03:11:57.523709
3136.5,2021-04-12 03:11:57.673718
9638.5,2021-04-12 03:11:58.243096
9666.0,2021-04-12 03:11:58.692769
103.5,2021-04-12 03:12:00.416970
1238.5,2021-04-12 03:12:00.475620
6811.0,2021-04-12 03:12:01.713578
7976.0,2021-04-12 03:12:02.193061
9928.0,2021-04-12 03:12:02.582375
9463.0,2021-04-12 03:12:03.044040
9360.0,2021-04-12 03:12:03.498518
9273.5,2021-04-12 03:12:03.884858
9177.5,2021-04-12 03:12:04.326757
9068.5,2021-04-12 03:12:04.764978
9084.5,2021-04-12 03:12:05.222935
9017.5,2021-04-12 03:12:05.623331
9111.5,2021-04-12 03:12:05.968614
9120.0,2021-04-12 03:12:06.427039
9160.5,2021-04-12 03:12:06.884390
9217.5,2021-04-12 03:12:07.315498
9182.0,2021-04-12 03:12:07.728553
8904.5,2021-04-12 03:12:08.213083
8870.0,2021-04-12 03:12:08.656869
8915.0,2021-04-12 03:12:09.088308
8970.0,2021-04-12 03:12:09.504585
9023.5,2021-04-12 03:12:09.992367
9068.5,2021-04-12 03:12:10.438851
9125.0,2021-04-12 03:12:10.837687
8928.0,2021-04-12 03:12:11.323959
7886.0,2021-04-12 03:12:11.774965
7181.0,2021-04-12 03:12:12.167850
6564.5,2021-04-12 03:12:12.669587
4419.0,2021-04-12 03:12:16.410871
4408.0,2021-04-12 03:12:16.924900
5191.5,2021-04-12 03:12:17.939961
5043.0,2021-04-12 03:12:19.488036
7330.0,2021-04-12 03:12:20.507516
6726.5,2021-04-12 03:12:20.988619
6450.5,2021-04-12 03:12:21.508920
6661.5,2021-04-12 03:12:22.054388
6581.5,2021-04-12 03:12:22.511270
6606.5,2021-04-12 03:12:23.009850
6673.0,2021-04-12 03:12:23.547336
6548.5,2021-04-12 03:12:24.025736
6614.0,2021-04-12 03:12:24.523080
6667.5,2021-04-12 03:12:25.024276
6430.5,2021-04-12 03:12:25.523757
6281.5,2021-04-12 03:12:26.005278
6268.5,2021-04-12 03:12:26.502665
5965.5,2021-04-12 03:12:27.009356
131.5,2021-04-12 03:12:28.797565
5619.5,2021-04-12 03:12:29.450003
5400.0,2021-04-12 03:12:30.160757
5237.0,2021-04-12 03:12:30.617829
5926.0,2021-04-12 03:12:31.117062
5895.0,2021-04-12 03:12:31.583577
5183.0,2021-04-12 03:12:32.108506
5197.0,2021-04-12 03:12:32.566503
5149.0,2021-04-12 03:12:33.044100
5030.5,2021-04-12 03:12:33.590016
4584.5,2021-04-12 03:12:34.042396
4755.0,2021-04-12 03:12:34.507643
4508.5,2021-04-12 03:12:35.025872
6286.0,2021-04-12 03:12:36.457184
8160.5,2021-04-12 03:12:37.016185
9382.0,2021-04-12 03:12:38.253309
221.5,2021-04-12 03:12:38.676508
102.0,2021-04-12 03:12:38.724074
3613.0,2021-04-12 03:12:38.832911
6711.5,2021-04-12 03:12:39.352216
7518.0,2021-04-12 03:12:39.862116
58317.5,2021-04-12 03:12:40.364650
62505.5,2021-04-12 03:12:45.800382
3049.0,2021-04-12 03:12:46.586451
824.5,2021-04-12 03:12:48.273847
163.0,2021-04-12 03:12:48.307750
207.5,2021-04-12 03:12:48.372527
62801.0,2021-04-12 03:12:50.599275
377.0,2021-04-12 03:12:51.599363
41670.0,2021-04-12 03:12:52.089426
6193.0,2021-04-12 03:12:52.625114
7181.0,2021-04-12 03:12:53.415527
115.5,2021-04-12 03:12:54.786941
1659.0,2021-04-12 03:12:54.835877
56038.5,2021-04-12 03:12:55.223448
10715.5,2021-04-12 03:12:58.376152
7544.0,2021-04-12 03:12:58.874346
6109.0,2021-04-12 03:12:59.325886
5597.5,2021-04-12 03:12:59.760549
5592.0,2021-04-12 03:13:00.165898
5459.5,2021-04-12 03:13:00.606427
5520.5,2021-04-12 03:13:01.103592
5578.0,2021-04-12 03:13:01.547495
5547.5,2021-04-12 03:13:02.055093
5248.5,2021-04-12 03:13:02.474706
5422.5,2021-04-12 03:13:02.878653
5359.0,2021-04-12 03:13:03.256434
5164.5,2021-04-12 03:13:03.619912
5719.0,2021-04-12 03:13:03.974460
7032.0,2021-04-12 03:13:04.397321
8382.0,2021-04-12 03:13:04.872934
8442.0,2021-04-12 03:13:05.340528
8435.5,2021-04-12 03:13:05.806791
7732.0,2021-04-12 03:13:06.241365
7470.5,2021-04-12 03:13:06.693715
7049.5,2021-04-12 03:13:07.150977
6874.5,2021-04-12 03:13:07.590629
6139.0,2021-04-12 03:13:08.013360
5847.5,2021-04-12 03:13:08.420977
5427.5,2021-04-12 03:13:08.860914
5046.0,2021-04-12 03:13:09.275121
4636.5,2021-04-12 03:13:09.708963
4456.0,2021-04-12 03:13:10.339441
4389.0,2021-04-12 03:13:10.794012
4362.5,2021-04-12 03:13:11.215060
4348.5,2021-04-12 03:13:11.608749
4210.0,2021-04-12 03:13:12.036775
3895.5,2021-04-12 03:13:12.502174
3284.5,2021-04-12 03:13:12.914622
3123.5,2021-04-12 03:13:13.306627
2939.5,2021-04-12 03:13:13.746202
2948.5,2021-04-12 03:13:14.187688
2957.0,2021-04-12 03:13:14.574373
2956.0,2021-04-12 03:13:14.968449
2999.0,2021-04-12 03:13:15.357428
3009.0,2021-04-12 03:13:15.798504
3017.0,2021-04-12 03:13:16.169088
2968.5,2021-04-12 03:13:16.545874
2865.0,2021-04-12 03:13:17.029915
2846.5,2021-04-12 03:13:17.434511
2910.5,2021-04-12 03:13:17.821800
3127.5,2021-04-12 03:13:18.295486
3348.0,2021-04-12 03:13:19.091311
62161.0,2021-04-12 03:13:21.433232
1321.0,2021-04-12 03:13:22.488960
47992.5,2021-04-12 03:13:23.165920
3384.5,2021-04-12 03:13:24.626311
